node,degree,Betweenness_centrality,Eigenvector_centrality,Closeness_centrality,betwennes/degree
CGI-11,2,0.0,8.812130548481232e-05,0.29160400352642224,0.0
RAP1A,52,0.00014739915815490713,0.007622552299508495,0.3913830305561356,2.8345991952866754e-06
RAP1B,45,0.0002982147879449376,0.005981812548658822,0.3872056190607354,6.62699528766528e-06
OK/SW-cl.11,1,0.0,5.145831626027026e-05,0.28212332547288144,0.0
DIAPH3,21,3.655374779956198e-05,0.004498373643555218,0.3772559543777256,1.740654657121999e-06
RP11-26P21.1,1,0.0,5.145831626027026e-05,0.28212332547288144,0.0
LRRK2,139,0.0014241902343663734,0.01719231933579333,0.4226230740323187,1.02459729091106e-05
BIRC2,166,0.009569200702497623,0.010484826133076752,0.40012808652956666,5.764578736444351e-05
ERCC3,33,9.145346734217901e-05,0.006152250207416504,0.3896472870902917,2.7713171921872427e-06
RCC2,44,9.40196161051489e-05,0.01162177735378572,0.39343688776938146,2.1368094569352023e-06
ARHGAP35,15,2.5498035674194544e-05,0.0032675333603847108,0.3732988116577043,1.6998690449463028e-06
DBN1,145,0.0004624591778668735,0.022138041102525995,0.4122434017595308,3.1893736404611963e-06
GOLT1B,61,0.00016665477364188332,0.00580042977456086,0.37441736582767343,2.7320454695390708e-06
CGI-141,2,0.0,8.812130548481232e-05,0.29160400352642224,0.0
LIMA1,137,0.0005585107531095022,0.021563440938698223,0.4146755162241888,4.076720825616804e-06
PP624,4,3.288616928237815e-05,0.00026951239711998725,0.3199248975876195,8.221542320594538e-06
GTSE1,69,0.00015495497076947816,0.008323382308257354,0.38749913858452206,2.245724214050408e-06
RP5-1163J1.2,1,0.0,5.145831626027026e-05,0.28212332547288144,0.0
AGAP2,10,3.674104861814293e-06,0.0009338646195075384,0.3319166519095685,3.6741048618142926e-07
RP11-571M6.8,1,0.0,5.145831626027026e-05,0.28212332547288144,0.0
AGAP1,25,5.560149672241668e-05,0.002447631303383682,0.3643963450197654,2.2240598688966675e-06
CDC42SE1,8,1.1562824562498893e-05,0.0016480687342549849,0.35378130111991946,1.4453530703123616e-06
CDC42SE2,4,3.896036184616199e-06,0.0006518011353827289,0.3292540110083148,9.740090461540498e-07
DLD,215,0.0009242327161400875,0.032842356594701916,0.419752164825321,4.298756819256221e-06
tcag7.39,12,0.00018119074703400496,0.00147572512014091,0.35121798875702687,1.5099228919500413e-05
SOD1,180,0.0018443906372691999,0.025660700565158786,0.4286476597042232,1.0246614651495555e-05
NPHS1,7,3.650139199031927e-06,0.0006317260562661698,0.32310521174510143,5.21448457004561e-07
Rock1,10,1.4608023052646851e-05,0.001727317294323208,0.3444199436481686,1.4608023052646851e-06
Diap3,2,1.7772962264907224e-07,0.0001326434473365385,0.2984290415030252,8.886481132453612e-08
Net1,2,1.7772962264907224e-07,0.0001326434473365385,0.2984290415030252,8.886481132453612e-08
Ktn1,25,4.088234141019505e-05,0.003602364764217229,0.34947172156619016,1.635293656407802e-06
Actb,79,0.0001928800713299137,0.00837209803476773,0.37771209780345266,2.441519890252072e-06
Tmod3,40,5.700550795709543e-05,0.0045559683958676265,0.35545862570326825,1.4251376989273858e-06
Iqgap3,3,2.4439377374154176e-06,0.00012077624630661814,0.3057141303756864,8.146459124718058e-07
RP1-159A19.2,2,0.0001412389498796191,0.0004678310558761295,0.3347422312180021,7.061947493980955e-05
CCL7,11,0.0003034258767227345,0.0005699615892718585,0.32651994657685385,2.7584170611157684e-05
CCL11,11,2.5062567181305623e-05,4.847618749879706e-05,0.2817416574807095,2.278415198300511e-06
RP5-836N17.3,3,0.00026452618731593306,0.0008247873468783685,0.3506266758121843,8.817539577197769e-05
TLR3,37,0.000556487813978249,0.0019086525442940832,0.34923296689646605,1.5040211188601324e-05
TRAF6,264,0.004026281848935963,0.03588447216952818,0.4429302875147696,1.525106760960592e-05
TOLLIP,38,8.42667757668923e-05,0.0046190610398581305,0.38366539301310043,2.217546730707692e-06
RNF31,177,0.0008096647728821664,0.029492067243191998,0.4163643095149944,4.5743772479218445e-06
PSEC0216,2,4.48318803297313e-06,0.00036974067554591106,0.3225676916016521,2.241594016486565e-06
BIRC3,94,0.001904302844093101,0.007030018472659392,0.38744573830358986,2.025854089460746e-05
SYK,105,0.0008463022211745257,0.010261630685861617,0.398539939045999,8.060021154043102e-06
IRAK2,20,7.99327493825086e-05,0.00257994810839571,0.367444291968895,3.99663746912543e-06
TBK1,124,0.0006914615840817868,0.021249019857509165,0.4299258353085098,5.576303097433765e-06
IRGM,9,1.4891429175038495e-06,0.0006258515853756467,0.32050843593251255,1.6546032416709439e-07
TICAM1,35,4.8366506354900776e-05,0.0025905413371096024,0.3543833112749732,1.3819001815685935e-06
RNF216,17,1.2415713167967407e-05,0.0026226085575863922,0.356698807409287,7.303360687039652e-07
RP5-852M4.4,3,7.553080826948319e-06,0.0005274487458511348,0.3367267501047967,2.517693608982773e-06
RIPK1,87,0.00029541301155516894,0.011454795291008766,0.4064917226921131,3.3955518569559648e-06
MYD88,38,7.998957365201488e-05,0.004677167574419797,0.3740437703718486,2.104988780316181e-06
GIG3,2,8.939049399419931e-07,8.051940379594868e-05,0.29187645990137556,4.4695246997099656e-07
TRAF3,81,0.00031060789467569005,0.007783036132744902,0.3838749317312944,3.834665366366544e-06
WDFY1,9,1.0065358939203692e-05,0.0007441518396529056,0.3341653295299222,1.118373215467077e-06
DASS-397D15.1,2,4.341649913689976e-06,0.00048036343507465527,0.3352411613903297,2.170824956844988e-06
MAP2K6,30,7.042621305719373e-05,0.0032533572447459667,0.3645144561130559,2.347540435239791e-06
hCG_39321,3,1.85060901985964e-05,0.00028433900273385073,0.32166352039357016,6.168696732865466e-06
CASP8,120,0.0009869193250857384,0.014933616983699542,0.4152573665165054,8.22432770904782e-06
ILF2,202,0.004357689604797717,0.038520373338221774,0.4151653868871825,2.1572720815830282e-05
TADA2A,77,0.000172561114716824,0.013420286899587614,0.39127409366084476,2.241053437880831e-06
KL04P,10,0.00017839830778999891,0.0017732120267145931,0.3678288742068424,1.783983077899989e-05
H2AFX,227,0.0013719565137178087,0.04202811548048053,0.4383721836750604,6.043861293911052e-06
RP11-354A16.1,3,6.107957493195802e-06,0.00046024744465134005,0.3072845510683644,2.0359858310652673e-06
HDAC5,246,0.001795393152798355,0.04929429649757056,0.45142903018625563,7.298346149586809e-06
NOP56,166,0.0004409024594258625,0.03758479192302526,0.4125761244405312,2.656038912203991e-06
RP4-686C3.1,3,3.815600082878082e-06,0.0005962951511964798,0.31376597288097763,1.271866694292694e-06
PRKDC,249,0.0029645131513407206,0.04957940269183667,0.4536506655909641,1.1905675306589239e-05
EEF1G,137,0.0005257911145248807,0.031370053499552776,0.4176632251355567,3.83789134689694e-06
PRO1608,5,3.34431450510523e-05,0.0009018220830338044,0.33418518958754306,6.6886290102104595e-06
ILF3,220,0.0012278244218273397,0.05449512658941087,0.4386799812763302,5.581020099215181e-06
CDC5L,353,0.0022237491954809406,0.06450926968776532,0.4409504391468005,6.29957279173071e-06
EIF2AK2,86,0.00021611783058023853,0.020252350658522128,0.4176632251355567,2.5129980300027738e-06
MEPCE,381,0.001966175651840132,0.07272354117890882,0.4393998593420333,5.1605660153284305e-06
KHDRBS2,59,7.058106085817597e-05,0.010401461075466053,0.3794965242626713,1.1962891670877283e-06
RP1-240B8.3,2,3.1976674213348454e-06,0.00034904111687180685,0.3096024666886907,1.5988337106674227e-06
CDK9,330,0.0017764336798616572,0.06257239664748929,0.447085950544645,5.383132363217143e-06
RP11-228B15.5,6,2.6213049400477078e-05,0.0016904734934029457,0.364774570223808,4.36884156674618e-06
FLNA,209,0.00157887483612046,0.03767001759300264,0.43728128159265883,7.5544250532079425e-06
XX-FW83128A1.1,3,2.4821756211195746e-05,0.000869727991867265,0.349081201887261,8.273918737065248e-06
EIF4A1,113,0.0034834948720689992,0.01972441693675766,0.4033715925394548,3.082738824839822e-05
DDX28,20,2.2698720918707765e-05,0.004136302551589933,0.36567600962476426,1.1349360459353884e-06
ICT1,81,0.00021862875991405817,0.013041058456959426,0.39222935267857145,2.69912049276615e-06
CUL4B,316,0.004204689058441643,0.057205260113889995,0.4584216533507256,1.3305978033043175e-05
CUL5,283,0.0019815884288243834,0.05199032346045732,0.44008765750958756,7.002079253796408e-06
CUL2,276,0.0017810490105291327,0.05210529962892687,0.44001878081227014,6.453076125105554e-06
RP11-297A16.3,12,0.0003001885584690403,0.002385896333547584,0.3800608313619466,2.5015713205753357e-05
CDK2,443,0.006956892169382326,0.07534156664966142,0.4729184188393608,1.5704045529079744e-05
CUL1,454,0.006452474511775547,0.07714285271750594,0.4676091476091476,1.4212498924615742e-05
DHX9,224,0.0011116200588513327,0.054774090332414274,0.4383038428560293,4.962589548443449e-06
EEF1A1,303,0.0019507116722355807,0.060701064694183335,0.4369075369075369,6.437992317609178e-06
EIF4A3,214,0.0007348126779957094,0.046024056301039964,0.4243453324277413,3.433704102783689e-06
SYNCRIP,213,0.0009530548524824766,0.04698057355542994,0.4257590671613538,4.474435927147777e-06
RP1-3J17.2,5,1.354081844720221e-05,0.001050821776249687,0.3258954445346007,2.708163689440442e-06
HNRNPUL1,106,0.00042974691610569646,0.02726542398104462,0.42037978468899523,4.0542161896763815e-06
HNRNPR,173,0.00039310953517760757,0.04478235830950624,0.42041121495327105,2.2723094518936853e-06
ESR1,462,0.004988290609442723,0.07881720682343614,0.4636378627968338,1.0797165821304596e-05
TARDBP,243,0.0007496816174470592,0.05604668087664135,0.4268255655078184,3.0851095368191734e-06
MAGOH,135,0.0002780373682598133,0.026641441151477433,0.4048819124423963,2.059536061183802e-06
RP5-1024G6.4,8,1.765345590006867e-05,0.001472092414029379,0.33694870565675933,2.206681987508584e-06
IFIT1,28,7.5232888570447515e-06,0.00504563742193867,0.3519874804381847,2.6868888775159827e-07
RP11-168O10.1,4,1.3115161077186412e-05,0.0008979157704597393,0.3414708204287363,3.278790269296603e-06
IFIT2,33,4.3749244305861224e-05,0.0064146355254670485,0.35613401735385397,1.3257346759351885e-06
PPID,44,9.04692778399147e-05,0.009450180170373189,0.4049110679052351,2.0561199509071522e-06
IGSF8,106,0.0001342725015482674,0.023283730142573407,0.38962028824833705,1.266721712719504e-06
RP11-536C5.3,6,1.045783084977012e-05,0.0010835649101075355,0.32894582894582897,1.74297180829502e-06
MCM5,157,0.00022054104205071598,0.038417832057527385,0.4187830490802115,1.4047200130618852e-06
RP5-824I19__A.1,8,8.98653100261913e-05,0.001798781811232005,0.36603306861085794,1.1233163753273913e-05
RAD50,94,0.00018406694424960275,0.019974846049973984,0.40657989877078815,1.958158981378753e-06
OSGEP,31,3.5440805006482135e-05,0.004076293096559977,0.3645853595279777,1.1432517744026495e-06
ZFR,59,6.831032821668109e-05,0.016536860097625262,0.3990490383933007,1.1578021731640863e-06
ZFR2,2,5.967049096628021e-08,0.00037202369769029,0.3044561156532568,2.9835245483140106e-08
UBL4A,171,0.0003890612112485412,0.034991336834512804,0.41336469896346395,2.2752117616873753e-06
RPA2,283,0.0013648001925753808,0.05317914771518383,0.43124472735639235,4.8226155214677766e-06
ERG,74,6.217820268531069e-05,0.019354864931572124,0.4047944712403715,8.402459822339282e-07
IVNS1ABP,57,1.5099060041560344e-05,0.014513007934950653,0.3906488814783938,2.6489579020281306e-07
RP4-635A23.5,1,0.0,0.0002579409790805365,0.293384117708442,0.0
STAU1,244,0.001186332182699657,0.05366257932616124,0.434342654101653,4.862017142211709e-06
RP3-470L14.2,13,9.231511841125094e-05,0.0022773134030590696,0.358038841133397,7.101162954711611e-06
AURKA,179,0.0011712209521149166,0.03382575306032342,0.4375875486381323,6.543133810697858e-06
RP5-1167H4.6,9,8.302990115690236e-05,0.0019593688042203873,0.3708124505407544,9.225544572989151e-06
CBX6,28,1.7224137078055195e-05,0.004813992545601262,0.374641881537744,6.151477527876855e-07
RP3-327J16.5,2,3.1976674213348454e-06,0.00034904111687180685,0.3096024666886907,1.5988337106674227e-06
CBX8,80,0.00016123573193268668,0.012856335387476388,0.39010684057166645,2.0154466491585836e-06
ABCF1,55,2.626664854584311e-05,0.014825608209317111,0.3929694597805577,4.775754281062384e-07
DADB-129D20.7,4,1.8211610706796902e-06,0.000556988459749641,0.31536735838474483,4.5529026766992255e-07
C14orf166,81,7.67607107517043e-05,0.021754571460577715,0.3979476291578202,9.47663095700053e-07
CGI-99,2,6.185322275735998e-06,0.00040892021934990625,0.322771367889329,3.092661137867999e-06
RTCB,89,0.00015022184515851874,0.025192743196504924,0.40461970209397713,1.687885900657514e-06
HSPC117,1,0.0,0.0002579409790805365,0.293384117708442,0.0
NELFB,48,6.158784089889219e-05,0.010019054879689774,0.3816343151893579,1.2830800187269207e-06
RP13-122B23.3,2,3.435020708344894e-07,0.0005024874077381207,0.3197066181487378,1.717510354172447e-07
YBX3,99,0.00013837843776181593,0.024479829613034503,0.40305354454877784,1.3977619975941003e-06
DDX1,129,0.00021197784579929,0.03482895723112357,0.4174461766889384,1.6432391147231783e-06
DIMT1,73,4.507531083195945e-05,0.020264332061635793,0.3967682754727632,6.174700113967049e-07
HUSSY-05,2,6.185322275735998e-06,0.00040892021934990625,0.322771367889329,3.092661137867999e-06
EDC4,52,0.00012198584777932082,0.011166691741350395,0.39479042336586395,2.345881688063862e-06
EIF2B2,47,8.091689055043767e-05,0.00797078935866887,0.38561239884789467,1.7216359691582483e-06
EIF2B3,42,6.294427370936729e-05,0.008444788955390876,0.37947091375354297,1.498673183556364e-06
RP5-882O7.2,1,0.0,0.0002579409790805365,0.293384117708442,0.0
FKBP3,38,2.700237529237705e-05,0.009257062977845742,0.3862215811525517,7.105888234836066e-07
NMT1,54,0.00010638837267065041,0.010767003810512966,0.3926127635805055,1.970155049456489e-06
RFC4,88,0.000105145848402635,0.01928267449293202,0.40075547003064643,1.1948391863935794e-06
YBX1,220,0.0006762943491333229,0.052854295126578736,0.4299258353085098,3.074065223333286e-06
HUWE1,307,0.0015473310436445984,0.05993433963277955,0.4391253416634127,5.040166265943317e-06
SUZ12,294,0.002274874510988005,0.04785329223830556,0.44129649976455815,7.737668404721105e-06
EED,312,0.00304740879878167,0.05739543947992309,0.4478693747510952,9.767335893530993e-06
BMI1,207,0.0007055949680729687,0.03305979595436074,0.4231319136127624,3.408671343347675e-06
RP11-573G6.1,5,1.5305482521459386e-05,0.0009005299771247909,0.32867664250642975,3.061096504291877e-06
NANOG,90,0.0002769087605270515,0.011966625697300549,0.3960974922513384,3.076764005856128e-06
POU5F1,138,0.00030423758852632236,0.020431429515531292,0.4014134780125643,2.2046202067124808e-06
DADB-104B20.2,7,2.8292162698620302e-05,0.0009822274794621883,0.33908219260688655,4.041737528374329e-06
KMT2E,21,8.570869887504329e-06,0.005147330763327634,0.3776613607361139,4.0813666130972994e-07
SCARNA22,79,0.00010356758267183322,0.01712539744271618,0.3879536359873051,1.3109820591371294e-06
HNRNPU,358,0.0018031490779452616,0.07469966169948387,0.4424075531077891,5.036729268003524e-06
MATR3,154,0.00028071432097172364,0.04043100121264147,0.41732225025975955,1.8228202660501534e-06
SREK1,72,9.987379004980245e-05,0.017249934702831024,0.39789131050099064,1.3871359729139228e-06
CSF2,11,1.710320699377357e-06,0.002385247836324243,0.33891869085648846,1.5548369994339609e-07
SF3A2,131,0.0004583534889858304,0.023998293277665773,0.4062274237826904,3.498881595311682e-06
SIRT7,356,0.00267487903439802,0.057797798754335036,0.4504887037333761,7.513705152803427e-06
DCUN1D1,163,0.0007731005521573144,0.02966857284503818,0.42592031510377215,4.7429481727442605e-06
CAND1,426,0.004130621285836639,0.08167223674207846,0.4599967277486911,9.696294098208074e-06
NEDD8,204,0.0010113194840491422,0.03950908215806868,0.4340744171684422,4.9574484512212855e-06
RBM3,52,3.954555756139011e-05,0.01571317739802284,0.4014421360748197,7.604914915651945e-07
EIF2AK3,17,0.00013420682025967406,0.0036136640952879207,0.3743176674211157,7.894518838804357e-06
STRBP,41,4.4346232453171626e-05,0.011353397714460658,0.3847680306555358,1.0816154256871128e-06
ELAVL2,54,6.613499891981099e-05,0.01009302740177135,0.3749166555540739,1.224722202218722e-06
RP11-315I14.4,2,3.1679213812786263e-07,0.0004878591671858843,0.3034538586076633,1.5839606906393132e-07
ZNF746,180,0.0005039194665403845,0.035519626979495046,0.4174461766889384,2.799552591891025e-06
NCL,308,0.002622432054010138,0.06978084417809516,0.4632940594875175,8.5143897857472e-06
CYLD,345,0.0022716888456611505,0.06472324362124826,0.45088605564910594,6.584605349742465e-06
COQ2,44,2.3844923807420427e-05,0.0055853396243976715,0.3608187885010267,5.419300865322824e-07
COX15,101,0.00012651178938216228,0.015757391865568883,0.3930793428871024,1.2525919740808145e-06
DNM1L,139,0.0005006620486148088,0.024633061348378477,0.4232593150169364,3.6018852418331568e-06
HSD17B10,181,0.0006963125049721572,0.035698884819389154,0.4227183882122989,3.847030414210813e-06
RP3-339A18.2,14,0.00014802556838570299,0.0017254047917079865,0.3594579044940229,1.057325488469307e-05
PARK7,102,0.0002365031993063714,0.020276766459088536,0.408262542655921,2.3186588167291315e-06
CTA-215D11.1,5,1.9707417140270218e-05,0.0007777111744203026,0.32120415857420315,3.941483428054044e-06
PDHA1,172,0.0005102180331195682,0.02826872702844612,0.4147978754794925,2.9663839134858616e-06
SOAT1,84,0.00022582636169343105,0.010129297877201616,0.38269924453821547,2.688409067778941e-06
RP11-215I23.1,4,4.48406602375283e-06,0.0006594639410688439,0.3170387911592242,1.1210165059382076e-06
VDAC1,165,0.0012947181449845795,0.027125851456562242,0.4313439705431114,7.84677663627018e-06
SGSM2,6,1.8650608858983907e-06,0.0014987284158336969,0.3388369990961133,3.1084348098306514e-07
rev,131,0.00016517411754261028,0.026081049660358888,0.39831408939576396,1.2608711262794677e-06
HIV1gp6,11,6.693012828640525e-05,0.0015551186187664659,0.3399226212066256,6.084557116945932e-06
MKRN1,17,1.1629028549500873e-05,0.003755135988441914,0.3733235958040101,6.840605029118161e-07
PPIB,101,0.004751660947174001,0.010304910931140809,0.3992190273340433,4.70461479918218e-05
SFN,158,0.0007238777579701846,0.028307525207601943,0.42534039334341905,4.581504797279649e-06
HSPE1,82,0.0004324623038431341,0.012674723106373667,0.40924308588064046,5.273930534672367e-06
ACAA1,13,8.579547227541354e-06,0.0011748577517935329,0.33410576351752824,6.599651713493349e-07
RP11-217H1.1,1,0.0,6.901220430428995e-05,0.28533008575633023,0.0
RP3-404K8.1,1,0.0,6.901220430428995e-05,0.28533008575633023,0.0
ZC3H11A,43,6.157820794121614e-05,0.008020907841054711,0.3798554347091806,1.4320513474701427e-06
SGTB,36,5.021186952474566e-05,0.002504352489708203,0.3484538637912871,1.3947741534651572e-06
CAMLG,15,1.0669608939764717e-05,0.0016982852520469169,0.35102066296273177,7.113072626509812e-07
SCO2,36,0.00010647186767549564,0.005550702272319057,0.3856652949245542,2.957551879874879e-06
RP11-314N13.2,4,4.3088858444187234e-05,0.0007056813162964063,0.3424482338611449,1.0772214611046808e-05
MRPL53,31,5.009961127234903e-05,0.004557224778622379,0.3754172786753906,1.6161164926564204e-06
TAGLN,31,0.00010958677019111742,0.0027364021883657156,0.35617913473110785,3.5350571029392713e-06
RP11-173B14.3,4,5.761172381555185e-05,0.0004904659107131614,0.33662595785440613,1.4402930953887962e-05
PCBP2,89,0.00017180929230044379,0.0262654942994781,0.41200175849941384,1.93044148652184e-06
SGTA,53,0.00030459230843393536,0.0063549760279032344,0.3946518809657496,5.747024687432743e-06
RP11-298E9.2,2,8.140115786805427e-07,0.00013674722355656667,0.29949400798934755,4.0700578934027136e-07
ALDOC,39,0.0001885396366135406,0.007142123732249073,0.39176478784923013,4.834349656757452e-06
ISYNA1,27,3.127809067799266e-05,0.005151555716244972,0.37748388829215895,1.1584478028886172e-06
RPN1,135,0.0005900648414186095,0.03088559074799985,0.42588805574490646,4.370850677174886e-06
RP4-614O4.1,6,1.3781163969016698e-05,0.0006479087603297176,0.33213230950974604,2.296860661502783e-06
P4HB,102,0.0008391211707189136,0.02446152455237838,0.43213956347986476,8.226678144303074e-06
RP23-392I3.6,2,1.6412025491257754e-06,0.00026594977690043404,0.30573075250108744,8.206012745628877e-07
RP11-380J17.2,1,0.0,6.901220430428995e-05,0.28533008575633023,0.0
MRRF,13,1.5949388669306794e-05,0.002148955814418139,0.352716095847447,1.226876051485138e-06
HINT1,44,6.379562869324293e-05,0.005908245703223622,0.3730511510648179,1.4499006521191575e-06
LSM4,50,9.721603253368153e-05,0.00780779507766806,0.38150485107537824,1.944320650673631e-06
ENO3,28,2.215087625189835e-05,0.004278682591648197,0.36343071354705275,7.91102723282084e-07
RP11-426L16.2,15,0.0003091866749974753,0.0015665487026911863,0.35561598785732357,2.0612444999831687e-05
ENO2,56,0.00011355978385502017,0.009750273848391482,0.3898904451532381,2.02785328312536e-06
BANP,51,0.000115946886848829,0.007298453323071023,0.38640736668499176,2.2734683695848824e-06
ENO1,174,0.0007849025951790994,0.03693377684895797,0.42546912832929784,4.510934455052295e-06
RBMS1,22,2.217471849419898e-05,0.004157238480585252,0.3650824568237891,1.0079417497363173e-06
PDIA3,102,0.0011270655065709677,0.01997259702650633,0.41859599493783967,1.1049661829127133e-05
TXNDC16,12,6.986697728065959e-06,0.0022031323622552414,0.3466707768187423,5.822248106721632e-07
SUGP1,38,7.316590250686116e-05,0.00597755291764539,0.3798810971490339,1.925418487022662e-06
WDR48,47,0.00010749023430696364,0.008040615239638544,0.3922567143355424,2.2870262618502904e-06
ATP12A,8,2.6699418636879306e-05,0.0009970843316441536,0.3474848597206773,3.3374273296099132e-06
PRRC1,18,1.9383596839870526e-05,0.00324182146249583,0.3733483832414846,1.0768664911039181e-06
PTPRN,30,3.2078081978309686e-05,0.0028320931675237058,0.34772122936120214,1.0692693992769894e-06
HIST3H3,118,0.0006348509199623985,0.01813574907546918,0.41639514218009477,5.380092542054225e-06
HECW2,118,0.000426782940433632,0.011355084531671094,0.398539939045999,3.616804579946034e-06
RP11-342M3.3,1,0.0,6.901220430428995e-05,0.28533008575633023,0.0
MDS029,1,0.0,6.901220430428995e-05,0.28533008575633023,0.0
FKBP2,28,4.4993971100813465e-05,0.0023952512835352857,0.355166750884285,1.6069275393147666e-06
PPP5C,76,0.0002710485162031214,0.014982706455535412,0.41797368616665426,3.566427844777913e-06
RRM1,28,5.7490067679897155e-05,0.007586422034473461,0.3836915728420334,2.05321670285347e-06
RP11-7D5.3,2,2.1151655404730967e-06,7.801130845611647e-05,0.28750383474792923,1.0575827702365484e-06
RP4-756G23.7,4,1.0767138016635266e-05,0.0006099142018937497,0.3230495231529358,2.6917845041588165e-06
AI837181,46,4.834447883834273e-05,0.010027936143048496,0.3816861254412164,1.0509669312683203e-06
CGI-119,1,0.0,6.901220430428995e-05,0.28533008575633023,0.0
EIF5A2,16,1.876670301007905e-05,0.0038592037697510887,0.3639953392024858,1.1729189381299407e-06
WDR76,113,0.00023789336168808902,0.0221544035450336,0.414339400191585,2.1052509883901684e-06
UBQLN1,104,0.0008813677733000626,0.011519946644607619,0.40398017098929523,8.474690127885217e-06
RP11-336K24.8,1,0.0,6.901220430428995e-05,0.28533008575633023,0.0
TIMM44,37,6.471458078825923e-05,0.00651025130870965,0.38124618618211403,1.7490427240070063e-06
RP5-1198E17.5,7,6.212582156202688e-05,0.000984821456343515,0.34232314623158405,8.87511736600384e-06
PCM1,105,0.0004574263054990425,0.011860100299961164,0.3963487700007049,4.356441004752786e-06
CDABP0047,9,0.0001255031137707543,0.0019947748875097215,0.3803436147186147,1.39447904189727e-05
PSMA4,122,0.0032402430718209657,0.013442416906967099,0.40558280438545874,2.6559369441155457e-05
DDIT3,53,7.522501510703189e-05,0.00823819645098081,0.382230983617701,1.419339907679847e-06
EIF6,108,0.004366619683488925,0.01619618874574045,0.39481814351916866,4.0431663736008564e-05
RPS6KB1,69,0.00046271623962474155,0.00941054017964377,0.42028552208685255,6.706032458329588e-06
Mdm4,4,1.6801007727612842e-07,0.0014224236716247503,0.35247288911176583,4.2002519319032105e-08
RP13-364K23.1,1,0.0,0.00035695629100223914,0.3206729398346165,0.0
PPARD,30,6.164061751262723e-05,0.004431040542796923,0.38400600969746634,2.0546872504209077e-06
ERCC8,53,8.532962100612442e-05,0.009762432852179048,0.3912468689117729,1.6099928491721589e-06
SESN2,10,7.807343565496097e-06,0.0019340605326612196,0.3588156467360092,7.807343565496097e-07
MAGEA2,5,2.327104048785497e-07,0.0016037864490418842,0.3467990625385469,4.654208097570994e-08
RP1-315G1.5,5,2.763278848351405e-05,0.0005882602748091256,0.3364044271612324,5.52655769670281e-06
RP1-28H20.1,2,0.0,0.0008245353415332224,0.3497325538002239,0.0
NBN,84,7.943181921607592e-05,0.016164573039369003,0.40227500357704965,9.456168954294752e-07
RP11-83J21.1,5,2.1320542616167658e-05,0.0013203367716866647,0.3625169234736639,4.264108523233531e-06
FHIT,12,3.1811798575354137e-05,0.0022482323727697527,0.35890725729239803,2.650983214612845e-06
RPS23,135,9.150515351228669e-05,0.03786310722297255,0.4120923415170392,6.778159519428644e-07
CSNK1D,48,0.00010036548597806384,0.008706888460788,0.40029899622695236,2.0909476245429965e-06
RP11-513M16.6,3,4.607798274685749e-06,0.0009107080904367576,0.35178928928928926,1.535932758228583e-06
RP11-430C7.1,4,5.036119643206723e-06,0.0011711267119135114,0.3597338621969164,1.2590299108016807e-06
CDKN2AIP,36,4.851236428838219e-05,0.010347269858939688,0.39357457828795406,1.347565674677283e-06
NGFR,25,0.00022617336074937658,0.0039498695636658405,0.38217902535172976,9.046934429975064e-06
GATA3,18,1.5295646652971565e-05,0.0043438741773915625,0.3685038338030015,8.497581473873092e-07
OGDH,28,2.4001457153768013e-05,0.0054171997020994395,0.38230894751155836,8.571948983488576e-07
RP4-568F9.5,1,0.0,0.00035695629100223914,0.3206729398346165,0.0
PRO2640,5,5.2895610719080695e-05,0.0009450397776438041,0.3373732525349493,1.0579122143816139e-05
SIRT6,107,0.00031982597928991796,0.018800016579266294,0.40835148874364563,2.989027843831009e-06
KPNA1,97,0.00037227174681507395,0.022077263252221396,0.41915765933656357,3.837853059949216e-06
FHL2,78,0.0006134720630834867,0.014718086499146119,0.41203194841357077,7.865026449788291e-06
SP1,175,0.0014050847861530357,0.02634057223142225,0.43728128159265883,8.02905592087449e-06
RP3-511B24.1,4,7.4682033057058024e-06,0.0010078071464649308,0.3334914892355139,1.8670508264264506e-06
PDE4D,28,6.478621608594661e-05,0.004059917090602749,0.3816861254412164,2.3137934316409504e-06
RP11-437A18.1,2,4.934978133277682e-06,0.00039289174088219764,0.32487866882366534,2.467489066638841e-06
RP11-243J18.1,1,0.0,0.00035695629100223914,0.3206729398346165,0.0
SIRT3,27,7.64282449073487e-05,0.004988614298404121,0.37990676305655025,2.830675737309211e-06
RNF126,70,0.00019972607641382539,0.009919515274767352,0.3963487700007049,2.8532296630546482e-06
HEXIM1,440,0.003014605203528962,0.07857684865949732,0.4431397273228781,6.8513754625658225e-06
RP11-343H5.1,2,6.931674456075816e-06,0.0005590823957028043,0.32967870544090055,3.465837228037908e-06
NR3C1,163,0.0014157434515558957,0.021953346983573166,0.43775788244453095,8.685542647582182e-06
HHV6gp015,1,0.0,0.00035695629100223914,0.3206729398346165,0.0
DAAP-182E11.3,3,3.261703184259105e-05,0.00048235940389626265,0.3294083186877563,1.087234394753035e-05
SMURF1,240,0.00253168471233055,0.038914198621634276,0.44443566234587417,1.0548686301377292e-05
PSMC6,130,0.00044600292566338153,0.023292958569723722,0.41893905528237224,3.4307917358721657e-06
CASP2,30,6.761188089174381e-05,0.003582002091319591,0.37586898395721924,2.2537293630581272e-06
UBE2G2,28,0.00015998463823195557,0.004780546711664721,0.3827773995915589,5.713737079712699e-06
